id,old_category,old_note
376,餐饮/_未分类,
377,餐饮/_未分类,
380,餐饮/_未分类,
381,餐饮/_未分类,
384,餐饮/_未分类,
389,餐饮/_未分类,咖啡
390,餐饮/_未分类,
393,餐饮/_未分类,
394,餐饮/_未分类,
397,餐饮/_未分类,
399,餐饮/_未分类,
400,餐饮/_未分类,
401,餐饮/_未分类,
402,餐饮/_未分类,
403,餐饮/_未分类,
405,餐饮/_未分类,
409,餐饮/_未分类,
410,餐饮/_未分类,水
411,餐饮/_未分类,
412,餐饮/_未分类,
413,餐饮/_未分类,
417,餐饮/_未分类,
418,餐饮/_未分类,
420,餐饮/_未分类,
421,餐饮/_未分类,
422,餐饮/_未分类,
428,餐饮/_未分类,
431,餐饮/_未分类,饭卡
432,餐饮/_未分类,芝士
435,餐饮/_未分类,
436,餐饮/_未分类,
437,餐饮/_未分类,三文鱼
438,餐饮/_未分类,
444,餐饮/_未分类,
445,餐饮/_未分类,
447,餐饮/_未分类,
448,餐饮/_未分类,饭卡
449,餐饮/_未分类,
450,餐饮/_未分类,
451,餐饮/_未分类,
452,餐饮/_未分类,
453,餐饮/_未分类,
455,餐饮/_未分类,
457,餐饮/_未分类,
458,餐饮/_未分类,
459,餐饮/_未分类,
461,餐饮/_未分类,
462,餐饮/_未分类,炒饭
463,餐饮/_未分类,
467,餐饮/_未分类,
468,餐饮/_未分类,
470,餐饮/_未分类,
471,餐饮/_未分类,
472,餐饮/_未分类,
473,餐饮/_未分类,鸡蛋肉丝炒面
476,餐饮/_未分类,
477,餐饮/_未分类,
479,餐饮/_未分类,
480,餐饮/_未分类,
481,餐饮/_未分类,
482,餐饮/_未分类,
483,餐饮/_未分类,
484,餐饮/_未分类,
485,餐饮/_未分类,冰淇淋
487,餐饮/_未分类,
488,餐饮/_未分类,
489,餐饮/_未分类,
490,餐饮/_未分类,
491,餐饮/_未分类,
492,餐饮/_未分类,
495,餐饮/_未分类,
496,餐饮/_未分类,
497,餐饮/_未分类,
501,餐饮/_未分类,
504,餐饮/_未分类,
506,餐饮/_未分类,
507,餐饮/_未分类,
508,餐饮/_未分类,
510,餐饮/_未分类,
511,餐饮/_未分类,
513,餐饮/_未分类,
514,餐饮/_未分类,
517,餐饮/_未分类,
518,餐饮/_未分类,
525,餐饮/_未分类,水
526,餐饮/_未分类,
528,餐饮/_未分类,
530,餐饮/_未分类,
531,餐饮/_未分类,自助
532,餐饮/_未分类,
533,餐饮/_未分类,
534,餐饮/_未分类,
536,餐饮/_未分类,
537,餐饮/_未分类,
538,餐饮/_未分类,
539,餐饮/_未分类,
540,餐饮/_未分类,饮料
543,餐饮/_未分类,
544,餐饮/_未分类,
546,餐饮/_未分类,
547,餐饮/_未分类,
548,餐饮/_未分类,
551,餐饮/_未分类,
552,餐饮/_未分类,
553,餐饮/_未分类,
554,餐饮/_未分类,
556,餐饮/_未分类,
557,餐饮/_未分类,
558,餐饮/_未分类,
559,餐饮/_未分类,格拉条
560,餐饮/_未分类,
561,餐饮/_未分类,
562,餐饮/_未分类,包子
563,餐饮/_未分类,
564,餐饮/_未分类,
565,餐饮/_未分类,
566,餐饮/_未分类,自助
570,餐饮/_未分类,
571,餐饮/_未分类,
573,餐饮/_未分类,食物
575,餐饮/_未分类,
576,餐饮/_未分类,
577,餐饮/_未分类,
581,餐饮/_未分类,调味品
583,餐饮/_未分类,食物
584,餐饮/_未分类,大米
586,餐饮/_未分类,自助餐
589,餐饮/_未分类,开心果
590,餐饮/_未分类,
591,餐饮/_未分类,兰州炒饭
592,餐饮/_未分类,红牛
594,餐饮/_未分类,汉堡
595,餐饮/_未分类,羽衣甘蓝 食材
597,餐饮/_未分类,买菜
598,餐饮/_未分类,饮料
600,餐饮/_未分类,薄荷 白砂糖
601,餐饮/_未分类,可乐
603,餐饮/_未分类,
606,餐饮/_未分类,
607,餐饮/_未分类,料酒
609,餐饮/_未分类,打奶泡
610,餐饮/_未分类,
613,餐饮/_未分类,奶茶
614,餐饮/_未分类,食材
615,餐饮/_未分类,食材
616,餐饮/_未分类,
617,餐饮/_未分类,红牛
619,餐饮/_未分类,食材
620,餐饮/_未分类,冰红茶
627,餐饮/_未分类,食材
628,餐饮/_未分类,食材
629,餐饮/_未分类,停车
632,餐饮/_未分类,
634,餐饮/_未分类,51.45的食材哈哈哈
635,餐饮/_未分类,包子
636,餐饮/_未分类,水
640,餐饮/_未分类,午饭
641,餐饮/_未分类,食材
643,餐饮/_未分类,8.8食物和日用品
644,餐饮/_未分类,红牛
645,餐饮/_未分类,食材，大虾，芽苗，盘子，灯
648,餐饮/_未分类,红牛
650,餐饮/_未分类,
651,餐饮/_未分类,食材
652,餐饮/_未分类,食材
653,餐饮/_未分类,蔬菜
654,餐饮/_未分类,蛋黄酱
655,餐饮/_未分类,火腿
656,餐饮/_未分类,省钱卡
657,餐饮/_未分类,茶叶蛋
661,餐饮/_未分类,可乐
662,餐饮/_未分类,冰淇淋
663,餐饮/_未分类,食材
664,餐饮/_未分类,
665,餐饮/_未分类,
668,餐饮/_未分类,食材 欢迎弟弟
669,餐饮/_未分类,红牛
670,餐饮/_未分类,
672,餐饮/_未分类,
673,餐饮/_未分类,青红椒和饮料
674,餐饮/_未分类,
677,餐饮/_未分类,
682,餐饮/_未分类,买菜
683,餐饮/_未分类,买菜
684,餐饮/_未分类,午饭
686,餐饮/_未分类,食材和给猫去油膏
687,餐饮/_未分类,食材和可乐
688,餐饮/_未分类,帕玛森芝士干酪粉
690,餐饮/_未分类,食材
692,餐饮/_未分类,买菜
695,餐饮/_未分类,食材
696,餐饮/_未分类,买菜
697,餐饮/_未分类,食材
700,餐饮/_未分类,
711,餐饮/_未分类,披萨蛋挞
712,餐饮/_未分类,
713,餐饮/_未分类,
714,餐饮/_未分类,
715,餐饮/_未分类,
717,餐饮/_未分类,红牛
718,餐饮/_未分类,买菜
719,餐饮/_未分类,食材
721,餐饮/_未分类,奶油
722,餐饮/_未分类,米粉
723,餐饮/_未分类,泰式河粉
726,餐饮/_未分类,饮料和食材
727,餐饮/_未分类,杭椒 胡萝卜
728,餐饮/_未分类,泰国酱料
730,餐饮/_未分类,蘑菇🍄
731,餐饮/_未分类,食材
733,餐饮/_未分类,食材
736,餐饮/_未分类,食材
740,餐饮/_未分类,饮料和食材
741,餐饮/_未分类,饮料和食材
743,餐饮/_未分类,泰式调味料
746,餐饮/_未分类,泰国茄子
747,餐饮/_未分类,调味料
752,餐饮/_未分类,调味料
753,餐饮/_未分类,泰式菜材料
771,餐饮/_未分类,知雅楼餐厅
772,餐饮/_未分类,丫头迷（**梅）
773,餐饮/_未分类,丫头迷（**梅）
774,餐饮/_未分类,美团 12张劵
783,餐饮/_未分类,自助
785,餐饮/_未分类,安年庆馄饨
802,餐饮/_未分类,披萨
805,餐饮/_未分类,
813,餐饮/_未分类,安年庆馄饨
825,餐饮/_未分类,安年庆馄饨
826,餐饮/_未分类,美团
827,餐饮/_未分类,
828,餐饮/_未分类,
829,餐饮/_未分类,
830,餐饮/_未分类,美团
831,餐饮/_未分类,【京东超市】
832,餐饮/_未分类,独头蒜1000g
837,餐饮/_未分类,奶油
839,餐饮/_未分类,特级初榨橄榄油
840,餐饮/_未分类,坚果
842,餐饮/_未分类,帕玛森芝士
843,餐饮/_未分类,南京龙娃送水
847,餐饮/_未分类,【777天❤️】波士顿龙虾🦞
850,餐饮/_未分类,烘焙 容器，勺子
851,餐饮/_未分类,永辉超市食物
855,餐饮/_未分类,【京东超市】卡2
857,餐饮/_未分类,保宁醋
858,餐饮/_未分类,调料
861,餐饮/_未分类,老陈家豆腐脑东渡青年城店
865,餐饮/_未分类,韩式酱料
873,餐饮/_未分类,恰好
880,餐饮/_未分类,盒马食材
889,餐饮/_未分类,IBERMOSO后腿切片70g
890,餐饮/_未分类,食材
891,餐饮/_未分类,【调控】奶油奶酪，面粉，奶油等
892,餐饮/_未分类,【宏观调控】饮食 甜点
893,餐饮/_未分类,【宏观调控】牛肋条 给妈咪吃哦
894,餐饮/_未分类,【宏观调控】买菜。大润发储备金。
902,餐饮/_未分类,青菜🥬
905,餐饮/_未分类,美团
906,餐饮/_未分类,恰好
907,餐饮/_未分类,香肠两个
909,餐饮/_未分类,香肠
916,餐饮/_未分类,糖葫芦（**芝）
917,餐饮/_未分类,知雅楼餐厅
919,餐饮/_未分类,智咖时代
920,餐饮/_未分类,汉堡王 4个哦
925,餐饮/_未分类,抖音小店腰果
934,餐饮/_未分类,买菜
937,餐饮/_未分类,蜂蜜
938,餐饮/_未分类,买菜包装费
939,餐饮/_未分类,淘鲜达 买菜卡
940,餐饮/_未分类,添油加醋百货超市
942,餐饮/_未分类,
944,餐饮/_未分类,金针菇
947,餐饮/_未分类,黄油和榨菜
948,餐饮/_未分类,芋泥
949,餐饮/_未分类,番茄罐头，芝士奶盖
953,餐饮/_未分类,
954,餐饮/_未分类,中兴通讯股份有限公司
955,餐饮/_未分类,永辉超市南京龙湾龙湖天街店
957,餐饮/_未分类,阜阳格拉条
962,餐饮/_未分类,转账给徐(**红)
963,餐饮/_未分类,蛋挞皮
964,餐饮/_未分类,美团
965,餐饮/_未分类,买菜
969,餐饮/_未分类,甜点
971,餐饮/_未分类,添油加醋百货超市
974,餐饮/_未分类,牛肉
975,餐饮/_未分类,添油加醋百货超市 买菜
977,餐饮/_未分类,牛肋条
979,餐饮/_未分类,
981,餐饮/_未分类,
982,餐饮/_未分类,泡菜和冷面
986,餐饮/_未分类,添油加醋百货超市
989,餐饮/_未分类,
990,餐饮/_未分类,
992,餐饮/_未分类,prime牛横膈膜内裙
995,餐饮/_未分类,智咖时代
999,餐饮/_未分类,牛肋条 生肉
1001,餐饮/_未分类,美团
1003,餐饮/_未分类,美团 省钱卡20张
1007,餐饮/_未分类,添油加醋百货超市
1008,餐饮/_未分类,
1012,餐饮/_未分类,新旺茶餐厅(南京景枫店)
1013,餐饮/_未分类,
1014,餐饮/_未分类,
1015,餐饮/_未分类,
1017,餐饮/_未分类,午饭 面包
1024,餐饮/_未分类,购好超市
1025,餐饮/_未分类,双喜面馆茶都店
1026,餐饮/_未分类,luckincoffee
1027,餐饮/_未分类,无人售货·941313H
1030,餐饮/_未分类,中兴通讯股份有限公司
1031,餐饮/_未分类,智咖时代
1033,餐饮/_未分类,安年庆馄饨
1034,餐饮/_未分类,
1035,餐饮/_未分类,飞琼阁
1041,餐饮/_未分类,口口椰（江宁万达店）
1042,餐饮/_未分类,
1043,餐饮/_未分类,虾1650g
1045,餐饮/_未分类,
1046,餐饮/_未分类,
1049,餐饮/_未分类,
1052,餐饮/_未分类,
1056,餐饮/_未分类,地铁
1058,餐饮/_未分类,
1060,餐饮/_未分类,
1061,餐饮/_未分类,
1062,餐饮/_未分类,
1063,餐饮/_未分类,
1064,餐饮/_未分类,
1065,餐饮/_未分类,
1066,餐饮/_未分类,
1067,餐饮/_未分类,蛋糕。纪念日。
1068,餐饮/_未分类,
1069,餐饮/_未分类,土家菜
1070,餐饮/_未分类,
1071,餐饮/_未分类,智咖时代
1072,餐饮/_未分类,
1073,餐饮/_未分类,好的便利店(好的东渡国际青年城特许店)
1074,餐饮/_未分类,添油加醋百货超市
1080,餐饮/_未分类,
1081,餐饮/_未分类,
1082,餐饮/_未分类,
1084,餐饮/_未分类,
1087,餐饮/_未分类,
1088,餐饮/_未分类,
1091,餐饮/_未分类,中兴通讯股份有限公司
1094,餐饮/_未分类,
1095,餐饮/_未分类,手续费
1096,餐饮/_未分类,纪向东（**东）饺子皮
1098,餐饮/_未分类,
1100,餐饮/_未分类,阿杜热炒
1101,餐饮/_未分类,
1107,餐饮/_未分类,正谊服务区百乐家超市
1108,餐饮/_未分类,江都区仙女镇印南象餐饮店
1109,餐饮/_未分类,阿良便利超市
1110,餐饮/_未分类,待裴健确认收款
1111,餐饮/_未分类,永辉超市南京龙湾龙湖天街店
1112,餐饮/_未分类,
1113,餐饮/_未分类,
1116,餐饮/_未分类,
1117,餐饮/_未分类,
1118,餐饮/_未分类,
1119,餐饮/_未分类,中兴通讯股份有限公司
1120,餐饮/_未分类,天元中路店
1122,餐饮/_未分类,飞琼阁
1123,餐饮/_未分类,中兴通讯股份有限公司
1124,餐饮/_未分类,天元中路店
1126,餐饮/_未分类,
1127,餐饮/_未分类,天元中路店
1128,餐饮/_未分类,
1131,餐饮/_未分类,
1135,餐饮/_未分类,
1136,餐饮/_未分类,曹氏重庆小面
1137,餐饮/_未分类,天元中路店
1138,餐饮/_未分类,安年庆馄饨
1140,餐饮/_未分类,
1141,餐饮/_未分类,
1143,餐饮/_未分类,天元中路店
1144,餐饮/_未分类,
1145,餐饮/_未分类,
1146,餐饮/_未分类,
1148,餐饮/_未分类,
1149,餐饮/_未分类,
1150,餐饮/_未分类,
1152,餐饮/_未分类,天元中路店
1153,餐饮/_未分类,天元中路店
1155,餐饮/_未分类,商户_周亮亮
1156,餐饮/_未分类,南方花园店
1157,餐饮/_未分类,扇贝生蚝馆
1158,餐饮/_未分类,花花花甲
1159,餐饮/_未分类,购好超市
1160,餐饮/_未分类,
1162,餐饮/_未分类,双喜面馆茶都店
1163,餐饮/_未分类,
1164,餐饮/_未分类,中兴通讯股份有限公司
1165,餐饮/_未分类,智咖时代
1166,餐饮/_未分类,中兴通讯股份有限公司
1167,餐饮/_未分类,安年庆馄饨
1169,餐饮/_未分类,
1170,餐饮/_未分类,智咖时代
1171,餐饮/_未分类,中兴通讯股份有限公司
1173,餐饮/_未分类,安年庆馄饨
1174,餐饮/_未分类,
1175,餐饮/_未分类,
1176,餐饮/_未分类,中兴通讯股份有限公司
1177,餐饮/_未分类,自动售货机
1178,餐饮/_未分类,智咖时代
1179,餐饮/_未分类,中兴通讯股份有限公司
1180,餐饮/_未分类,中兴通讯股份有限公司
1182,餐饮/_未分类,
1183,餐饮/_未分类,
1184,餐饮/_未分类,中兴通讯股份有限公司
1186,餐饮/_未分类,luckincoffee
1188,餐饮/_未分类,
1189,餐饮/_未分类,
1190,餐饮/_未分类,中兴通讯股份有限公司
1191,餐饮/_未分类,
1193,餐饮/_未分类,
1194,餐饮/_未分类,
1195,餐饮/_未分类,
1196,餐饮/_未分类,
1197,餐饮/_未分类,
1198,餐饮/_未分类,
1203,餐饮/_未分类,天元中路店
1204,餐饮/_未分类,
1205,餐饮/_未分类,
1206,餐饮/_未分类,
1207,餐饮/_未分类,
1208,餐饮/_未分类,
1209,餐饮/_未分类,
1210,餐饮/_未分类,
1211,餐饮/_未分类,美团平台商户
1212,餐饮/_未分类,美团
1214,餐饮/_未分类,南京宜家家居有限公司
1216,餐饮/_未分类,泰芭斗
1217,餐饮/_未分类,
1221,餐饮/_未分类,俄士厨房（环球港店）
1222,餐饮/_未分类,中铁网络
1223,餐饮/_未分类,
1224,餐饮/_未分类,良友(淡水店)
1230,餐饮/_未分类,
1233,餐饮/_未分类,
1234,餐饮/_未分类,中铁网络
1236,餐饮/_未分类,安年庆馄饨
1237,餐饮/_未分类,
1238,餐饮/_未分类,天元中路店
1240,餐饮/_未分类,自动售货机
1242,餐饮/_未分类,美团
1243,餐饮/_未分类,天元中路店
1244,餐饮/_未分类,
1245,餐饮/_未分类,
1246,餐饮/_未分类,蛋糕🍰🍰🍰🍰🍰
1248,餐饮/_未分类,
1249,餐饮/_未分类,
1250,餐饮/_未分类,
1251,餐饮/_未分类,安年庆馄饨
1252,餐饮/_未分类,中兴通讯股份有限公司
1256,餐饮/_未分类,
1257,餐饮/_未分类,
1258,餐饮/_未分类,
1260,餐饮/_未分类,
1263,餐饮/_未分类,中兴通讯股份有限公司
1264,餐饮/_未分类,饮料
1265,餐饮/_未分类,中兴通讯股份有限公司
1266,餐饮/_未分类,中兴通讯股份有限公司
1267,餐饮/_未分类,
1268,餐饮/_未分类,
1270,餐饮/_未分类,
1281,餐饮/_未分类,中兴通讯股份有限公司
1284,餐饮/_未分类,
1285,餐饮/_未分类,
1286,餐饮/_未分类,添油加醋百货超市
1287,餐饮/_未分类,天元中路店
1288,餐饮/_未分类,好的便利店(好的东渡国际青年城特许店)
1291,餐饮/_未分类,
1292,餐饮/_未分类,
1293,餐饮/_未分类,天元中路店
1294,餐饮/_未分类,天元中路店
1295,餐饮/_未分类,安年庆馄饨
1296,餐饮/_未分类,飞琼阁
1297,餐饮/_未分类,
1298,餐饮/_未分类,
1300,餐饮/_未分类,安年庆馄饨
1301,餐饮/_未分类,飞琼阁
1303,餐饮/_未分类,
1304,餐饮/_未分类,
1305,餐饮/_未分类,
1306,餐饮/_未分类,
1307,餐饮/_未分类,
1309,餐饮/_未分类,
1310,餐饮/_未分类,
1311,餐饮/_未分类,天元中路店
1312,餐饮/_未分类,
1313,餐饮/_未分类,安年庆馄饨
1314,餐饮/_未分类,天元中路店
1315,餐饮/_未分类,
1316,餐饮/_未分类,
1318,餐饮/_未分类,
1319,餐饮/_未分类,
1320,餐饮/_未分类,毛妹皮肚面
1321,餐饮/_未分类,安年庆馄饨
1322,餐饮/_未分类,好的便利店(好的东渡国际青年城特许店)
1323,餐饮/_未分类,
1324,餐饮/_未分类,
1326,餐饮/_未分类,中兴通讯股份有限公司
1327,餐饮/_未分类,
1328,餐饮/_未分类,
1329,餐饮/_未分类,天元中路店
1330,餐饮/_未分类,
1331,餐饮/_未分类,
1332,餐饮/_未分类,
1333,餐饮/_未分类,
1334,餐饮/_未分类,
1335,餐饮/_未分类,
1340,餐饮/_未分类,好的便利店(好的东渡国际青年城特许店)
1341,餐饮/_未分类,天元中路店
1342,餐饮/_未分类,
1343,餐饮/_未分类,
1344,餐饮/_未分类,
1346,餐饮/_未分类,
1347,餐饮/_未分类,
1348,餐饮/_未分类,
1349,餐饮/_未分类,
1350,餐饮/_未分类,
1351,餐饮/_未分类,
1352,餐饮/_未分类,
1353,餐饮/_未分类,添油加醋百货超市
1355,餐饮/_未分类,中兴通讯股份有限公司
1357,餐饮/_未分类,
1358,餐饮/_未分类,天元中路店
1359,餐饮/_未分类,安年庆馄饨
1360,餐饮/_未分类,好的便利店(好的东渡国际青年城特许店)
1361,餐饮/_未分类,
1362,餐饮/_未分类,
1363,餐饮/_未分类,待嗯确认收款
1364,餐饮/_未分类,中兴通讯股份有限公司
1366,餐饮/_未分类,安年庆馄饨
1367,餐饮/_未分类,
1370,餐饮/_未分类,天元中路店
1373,餐饮/_未分类,
1375,餐饮/_未分类,
1377,餐饮/_未分类,安年庆馄饨
1385,餐饮/_未分类,
1386,餐饮/_未分类,
1396,餐饮/_未分类,安年庆馄饨
1397,餐饮/_未分类,
1400,餐饮/_未分类,
1401,餐饮/_未分类,
1404,餐饮/_未分类,天元中路店
1405,餐饮/_未分类,
1407,餐饮/_未分类,
1408,餐饮/_未分类,
1410,餐饮/_未分类,信用卡还款
1411,餐饮/_未分类,江宁区言金源百货店
1412,餐饮/_未分类,江宁区言金源百货店
1413,餐饮/_未分类,江宁区言金源百货店
1414,餐饮/_未分类,江宁区言金源百货店
1415,餐饮/_未分类,江宁区言金源百货店
1417,餐饮/_未分类,南京市江宁医院
1418,餐饮/_未分类,
1423,餐饮/_未分类,天元中路店
1424,餐饮/_未分类,
1428,餐饮/_未分类,天元中路店
1429,餐饮/_未分类,
1432,餐饮/_未分类,
1433,餐饮/_未分类,好的便利店(好的东渡国际青年城特许店)
1434,餐饮/_未分类,
1435,餐饮/_未分类,
1436,餐饮/_未分类,
1437,餐饮/_未分类,天元中路店
1438,餐饮/_未分类,
1439,餐饮/_未分类,
1441,餐饮/_未分类,天元中路店
1442,餐饮/_未分类,
1443,餐饮/_未分类,
1444,餐饮/_未分类,
1446,餐饮/_未分类,
1447,餐饮/_未分类,
1448,餐饮/_未分类,天元中路店
1451,餐饮/_未分类,
1452,餐饮/_未分类,
1453,餐饮/_未分类,
1454,餐饮/_未分类,
1455,餐饮/_未分类,无人售货·941313H
1456,餐饮/_未分类,无人售货·941313H
1457,餐饮/_未分类,无人售货·941313H
1458,餐饮/_未分类,无人售货·941313H
1459,餐饮/_未分类,无人售货·941313H
1460,餐饮/_未分类,无人售货·941313H
1462,餐饮/_未分类,
1465,餐饮/_未分类,
1466,餐饮/_未分类,
1467,餐饮/_未分类,无人售货·941313H
1469,餐饮/_未分类,唐朝
1471,餐饮/_未分类,
1472,餐饮/_未分类,安年庆馄饨
1477,餐饮/_未分类,
1481,餐饮/_未分类,
1484,餐饮/_未分类,安年庆馄饨
1485,餐饮/_未分类,天元中路店
1486,餐饮/_未分类,
1487,餐饮/_未分类,
1488,餐饮/_未分类,
1489,餐饮/_未分类,
1490,餐饮/_未分类,
1491,餐饮/_未分类,天元中路店
1493,餐饮/_未分类,
1494,餐饮/_未分类,
1495,餐饮/_未分类,美团
1496,餐饮/_未分类,
1499,餐饮/_未分类,
1500,餐饮/_未分类,中兴通讯股份有限公司
1503,餐饮/_未分类,
1504,餐饮/_未分类,
1507,餐饮/_未分类,
1509,餐饮/_未分类,飞琼阁
1511,餐饮/_未分类,
1513,餐饮/_未分类,天元中路店
1514,餐饮/_未分类,
1519,餐饮/_未分类,
1521,餐饮/_未分类,好的便利店(好的东渡国际青年城特许店)
1523,餐饮/_未分类,双喜面馆茶都店
1525,餐饮/_未分类,天元中路店
1526,餐饮/_未分类,
1528,餐饮/_未分类,
1529,餐饮/_未分类,
1530,餐饮/_未分类,
1534,餐饮/_未分类,
1535,餐饮/_未分类,
1537,餐饮/_未分类,安年庆馄饨
1538,餐饮/_未分类,
1539,餐饮/_未分类,好的便利店(好的东渡国际青年城特许店)
1540,餐饮/_未分类,中兴通讯股份有限公司
1542,餐饮/_未分类,中兴通讯股份有限公司
1543,餐饮/_未分类,中兴通讯股份有限公司
1545,餐饮/_未分类,安年庆馄饨
1547,餐饮/_未分类,百世邻里义乌店
1548,餐饮/_未分类,
1549,餐饮/_未分类,瓦香鸡米饭
1551,餐饮/_未分类,
1552,餐饮/_未分类,
1553,餐饮/_未分类,
1557,餐饮/_未分类,天元中路店
1558,餐饮/_未分类,
1562,餐饮/_未分类,
1564,餐饮/_未分类,
1566,餐饮/_未分类,安年庆馄饨
1567,餐饮/_未分类,天元中路店
1568,餐饮/_未分类,
1571,餐饮/_未分类,美团
1572,餐饮/_未分类,美团
1573,餐饮/_未分类,
1574,餐饮/_未分类,
1576,餐饮/_未分类,
1578,餐饮/_未分类,天元中路店
1579,餐饮/_未分类,
1580,餐饮/_未分类,天元中路店
1581,餐饮/_未分类,
1582,餐饮/_未分类,面
1588,餐饮/_未分类,天元中路店
1589,餐饮/_未分类,安年庆馄饨
1590,餐饮/_未分类,
1591,餐饮/_未分类,
1597,餐饮/_未分类,
1600,餐饮/_未分类,
1602,餐饮/_未分类,
1603,餐饮/_未分类,
1604,餐饮/_未分类,
1606,餐饮/_未分类,
1614,餐饮/_未分类,
1615,餐饮/_未分类,
1616,餐饮/_未分类,
1617,餐饮/_未分类,
1618,餐饮/_未分类,
1621,餐饮/_未分类,
1624,餐饮/_未分类,
1627,餐饮/_未分类,
1630,餐饮/_未分类,订单金额
1635,餐饮/_未分类,
1636,餐饮/_未分类,
1637,餐饮/_未分类,
1638,餐饮/_未分类,
1640,餐饮/_未分类,
1641,餐饮/_未分类,
1643,餐饮/_未分类,
1645,餐饮/_未分类,
1647,餐饮/_未分类,
1650,餐饮/_未分类,
1652,餐饮/_未分类,
1654,餐饮/_未分类,
1655,餐饮/_未分类,
1658,餐饮/_未分类,
1659,餐饮/_未分类,
1660,餐饮/_未分类,
1661,餐饮/_未分类,
1662,餐饮/_未分类,
1663,餐饮/_未分类,
1664,餐饮/_未分类,
1666,餐饮/_未分类,
1667,餐饮/_未分类,
1668,餐饮/_未分类,
1669,餐饮/_未分类,
1675,餐饮/_未分类,
1677,餐饮/_未分类,
1679,餐饮/_未分类,
1681,餐饮/_未分类,
1683,餐饮/_未分类,
1689,餐饮/_未分类,
1690,餐饮/_未分类,
1692,餐饮/_未分类,
1693,餐饮/_未分类,
1696,餐饮/_未分类,
1698,餐饮/_未分类,
1699,餐饮/_未分类,
1700,餐饮/_未分类,
1702,餐饮/_未分类,
1704,餐饮/_未分类,
1705,餐饮/_未分类,
1709,餐饮/_未分类,
1711,餐饮/_未分类,
1712,餐饮/_未分类,
1715,餐饮/_未分类,
1716,餐饮/_未分类,
1720,餐饮/_未分类,
1721,餐饮/_未分类,
1722,餐饮/_未分类,
1724,餐饮/_未分类,
1725,餐饮/_未分类,
1727,餐饮/_未分类,
1729,餐饮/_未分类,
1730,餐饮/_未分类,
1731,餐饮/_未分类,
1733,餐饮/_未分类,
1735,餐饮/_未分类,
1736,餐饮/_未分类,
1738,餐饮/_未分类,
1742,餐饮/_未分类,
1744,餐饮/_未分类,
1746,餐饮/_未分类,
1750,餐饮/_未分类,
1752,餐饮/_未分类,
1753,餐饮/_未分类,
1758,餐饮/_未分类,
1760,餐饮/_未分类,
1764,餐饮/_未分类,
1765,餐饮/_未分类,
1766,餐饮/_未分类,
1767,餐饮/_未分类,
1768,餐饮/_未分类,
1769,餐饮/_未分类,
1770,餐饮/_未分类,
1771,餐饮/_未分类,
1772,餐饮/_未分类,
1773,餐饮/_未分类,
1774,餐饮/_未分类,
1775,餐饮/_未分类,
1776,餐饮/_未分类,
1777,餐饮/_未分类,
1778,餐饮/_未分类,
1785,餐饮/_未分类,
1786,餐饮/_未分类,
1787,餐饮/_未分类,
1790,餐饮/_未分类,
1791,餐饮/_未分类,
1792,餐饮/_未分类,
1794,餐饮/_未分类,
1796,餐饮/_未分类,
1797,餐饮/_未分类,
1799,餐饮/_未分类,
1800,餐饮/_未分类,
1801,餐饮/_未分类,
1803,餐饮/_未分类,
1804,餐饮/_未分类,
1805,餐饮/_未分类,
1807,餐饮/_未分类,
1808,餐饮/_未分类,
1809,餐饮/_未分类,
1810,餐饮/_未分类,
1811,餐饮/_未分类,
1812,餐饮/_未分类,
1813,餐饮/_未分类,
1814,餐饮/_未分类,
1815,餐饮/_未分类,
1817,餐饮/_未分类,
1818,餐饮/_未分类,
1819,餐饮/_未分类,
1820,餐饮/_未分类,
1821,餐饮/_未分类,
1822,餐饮/_未分类,
1823,餐饮/_未分类,
1824,餐饮/_未分类,
1825,餐饮/_未分类,
1826,餐饮/_未分类,
1827,餐饮/_未分类,
1828,餐饮/_未分类,
1829,餐饮/_未分类,
1830,餐饮/_未分类,
1832,餐饮/_未分类,
1833,餐饮/_未分类,
1834,餐饮/_未分类,
1835,餐饮/_未分类,
1837,餐饮/_未分类,纪念日！
1839,餐饮/_未分类,
1840,餐饮/_未分类,
1841,餐饮/_未分类,
1842,餐饮/_未分类,
1843,餐饮/_未分类,
1845,餐饮/_未分类,
1846,餐饮/_未分类,
1848,餐饮/_未分类,
1849,餐饮/_未分类,
1850,餐饮/_未分类,
1851,餐饮/_未分类,
1852,餐饮/_未分类,
1853,餐饮/_未分类,
1858,餐饮/_未分类,
1859,餐饮/_未分类,
1862,餐饮/_未分类,
1863,餐饮/_未分类,
1864,餐饮/_未分类,
1866,餐饮/_未分类,
1869,餐饮/_未分类,
1874,餐饮/_未分类,
1877,餐饮/_未分类,
1879,餐饮/_未分类,
1882,餐饮/_未分类,
1883,餐饮/_未分类,
1884,餐饮/_未分类,
1888,餐饮/_未分类,
1894,餐饮/_未分类,
1895,餐饮/_未分类,
1896,餐饮/_未分类,
1897,餐饮/_未分类,
1900,餐饮/_未分类,
1904,餐饮/_未分类,
1906,餐饮/_未分类,
1907,餐饮/_未分类,
1910,餐饮/_未分类,
1911,餐饮/_未分类,
1913,餐饮/_未分类,618 杂物
1916,餐饮/_未分类,
1917,餐饮/_未分类,
1919,餐饮/_未分类,618食物
1920,餐饮/_未分类,618食物
1921,餐饮/_未分类,618食物
1922,餐饮/_未分类,
1925,餐饮/_未分类,
1927,餐饮/_未分类,
1929,餐饮/_未分类,618 吃的
